datetime,inflow_cfs,event,day,elev_obs_ft,elev_rulecurve_ft,elev_shifted_ft,offset_ft,release_shifted_cfs,release_observed_cfs,in_special_release,elev_above_table
2025-02-18 22:00:00,2183.31,29,2025-02-18,706.53,750.26,740.50,33.97,0.00,0.00,False,False
2025-02-18 23:00:00,2173.50,29,2025-02-18,706.53,750.26,740.50,33.97,0.00,0.00,False,False
2025-02-19 00:00:00,2163.69,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 01:00:00,2167.08,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 02:00:00,2175.07,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 03:00:00,2183.06,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 04:00:00,2191.06,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 05:00:00,2199.05,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 06:00:00,2207.04,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 07:00:00,2215.03,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 08:00:00,2223.03,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 09:00:00,2231.02,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 10:00:00,2239.01,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 11:00:00,2247.00,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 12:00:00,2254.99,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 13:00:00,2262.99,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 14:00:00,2270.98,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 15:00:00,2278.97,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 16:00:00,2286.96,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 17:00:00,2294.95,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 18:00:00,2302.95,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 19:00:00,2310.94,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 20:00:00,2318.93,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 21:00:00,2326.92,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 22:00:00,2334.92,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-19 23:00:00,2342.91,29,2025-02-19,706.50,750.53,740.47,33.97,0.00,0.00,False,False
2025-02-20 00:00:00,2350.90,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 01:00:00,2358.89,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 02:00:00,2366.88,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 03:00:00,2374.88,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 04:00:00,2382.87,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 05:00:00,2390.86,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 06:00:00,2398.85,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 07:00:00,2406.84,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 08:00:00,2414.84,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 09:00:00,2422.83,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 10:00:00,2430.82,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 11:00:00,2438.81,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 12:00:00,2446.81,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 13:00:00,2454.80,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 14:00:00,2462.79,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 15:00:00,2470.78,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 16:00:00,2478.77,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 17:00:00,2486.77,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 18:00:00,2494.76,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 19:00:00,2502.75,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 20:00:00,2510.74,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 21:00:00,2518.73,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 22:00:00,2526.73,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-20 23:00:00,2534.72,29,2025-02-20,706.34,750.81,740.31,33.97,0.00,0.00,False,False
2025-02-21 00:00:00,2559.28,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 01:00:00,2588.71,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 02:00:00,2618.13,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 03:00:00,2647.56,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 04:00:00,2676.99,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 05:00:00,2706.41,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 06:00:00,2735.84,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 07:00:00,2765.26,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 08:00:00,2794.69,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 09:00:00,2824.11,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 10:00:00,2853.54,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 11:00:00,2882.96,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 12:00:00,2912.39,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 13:00:00,2941.82,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 14:00:00,2971.24,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 15:00:00,3000.67,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 16:00:00,3030.09,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 17:00:00,3059.52,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 18:00:00,3088.94,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 19:00:00,3118.37,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 20:00:00,3147.80,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 21:00:00,3177.22,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 22:00:00,3206.65,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-21 23:00:00,3236.07,29,2025-02-21,706.77,751.09,740.74,33.97,0.00,0.00,False,False
2025-02-22 00:00:00,3265.50,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 01:00:00,3294.92,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 02:00:00,3324.35,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 03:00:00,3353.77,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 04:00:00,3383.20,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 05:00:00,3412.63,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 06:00:00,3442.05,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 07:00:00,3471.48,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 08:00:00,3554.19,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 09:00:00,3644.10,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 10:00:00,3734.02,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 11:00:00,3823.93,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 12:00:00,3913.84,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 13:00:00,4003.75,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 14:00:00,4093.66,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 15:00:00,4183.57,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 16:00:00,4273.48,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 17:00:00,4363.40,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 18:00:00,4501.37,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 19:00:00,4699.62,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 20:00:00,4897.88,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 21:00:00,5096.13,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 22:00:00,5294.39,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-22 23:00:00,5492.64,29,2025-02-22,708.79,751.37,742.76,33.97,0.00,0.00,False,False
2025-02-23 00:00:00,5690.90,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 01:00:00,5889.15,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 02:00:00,6087.41,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 03:00:00,6285.66,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 04:00:00,6483.92,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 05:00:00,6682.17,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 06:00:00,6880.43,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 07:00:00,7078.68,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 08:00:00,7276.94,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 09:00:00,7475.19,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 10:00:00,7673.45,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 11:00:00,7871.70,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 12:00:00,8069.96,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 13:00:00,8268.21,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 14:00:00,8466.47,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 15:00:00,8664.72,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 16:00:00,8862.98,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 17:00:00,9198.88,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 18:00:00,9949.23,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 19:00:00,10699.58,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 20:00:00,11449.94,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 21:00:00,12200.29,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 22:00:00,12950.64,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-23 23:00:00,13701.00,29,2025-02-23,712.34,751.64,746.31,33.97,0.00,0.00,False,False
2025-02-24 00:00:00,13955.74,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 01:00:00,14137.00,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 02:00:00,14318.26,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 03:00:00,14499.52,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 04:00:00,14680.78,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 05:00:00,14862.04,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 06:00:00,15043.31,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 07:00:00,15224.57,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 08:00:00,15405.83,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 09:00:00,15587.09,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 10:00:00,15768.35,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 11:00:00,15949.62,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 12:00:00,16130.88,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 13:00:00,16312.14,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 14:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 15:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 16:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 17:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 18:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 19:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 20:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 21:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 22:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-24 23:00:00,16425.53,29,2025-02-24,715.60,751.92,749.57,33.97,0.00,0.00,False,False
2025-02-25 00:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 01:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 02:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 03:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 04:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 05:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 06:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 07:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 08:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 09:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 10:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 11:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 12:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 13:00:00,16425.53,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 14:00:00,16385.04,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 15:00:00,16317.61,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 16:00:00,16250.18,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 17:00:00,16182.74,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 18:00:00,16115.31,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 19:00:00,16047.88,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 20:00:00,15980.44,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 21:00:00,15913.01,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 22:00:00,15845.58,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-25 23:00:00,15778.14,29,2025-02-25,718.19,752.20,752.16,33.97,0.00,0.00,False,False
2025-02-26 00:00:00,15710.71,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 01:00:00,15643.28,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 02:00:00,15575.84,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 03:00:00,15508.41,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 04:00:00,15384.62,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 05:00:00,15234.77,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 06:00:00,15084.92,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 07:00:00,14935.06,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 08:00:00,14785.21,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 09:00:00,14635.36,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 10:00:00,14485.51,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 11:00:00,14335.65,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 12:00:00,14185.80,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 13:00:00,14035.95,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 14:00:00,13886.10,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 15:00:00,13736.24,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 16:00:00,13586.39,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 17:00:00,13436.54,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 18:00:00,13286.68,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 19:00:00,13136.05,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 20:00:00,12958.03,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 21:00:00,12780.00,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 22:00:00,12601.98,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-26 23:00:00,12423.96,29,2025-02-26,719.88,752.47,753.85,33.97,0.00,0.00,False,False
2025-02-27 00:00:00,12245.93,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 01:00:00,12067.91,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 02:00:00,11889.88,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 03:00:00,11711.86,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 04:00:00,11533.83,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 05:00:00,11355.81,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 06:00:00,11177.78,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 07:00:00,11042.61,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 08:00:00,10964.14,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 09:00:00,10885.67,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 10:00:00,10807.21,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 11:00:00,10728.74,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 12:00:00,10650.27,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 13:00:00,10571.80,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 14:00:00,10493.33,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 15:00:00,10414.86,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 16:00:00,10336.40,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 17:00:00,10257.93,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 18:00:00,10179.46,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 19:00:00,10100.99,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 20:00:00,10022.52,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 21:00:00,9944.05,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 22:00:00,9865.59,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-27 23:00:00,9787.12,29,2025-02-27,721.19,752.75,755.16,33.97,0.00,0.00,False,False
2025-02-28 00:00:00,9708.65,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 01:00:00,9630.18,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 02:00:00,9563.50,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 03:00:00,9524.97,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 04:00:00,9486.43,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 05:00:00,9447.90,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 06:00:00,9409.37,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 07:00:00,9370.83,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 08:00:00,9332.30,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 09:00:00,9293.77,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 10:00:00,9255.23,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 11:00:00,9216.70,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 12:00:00,9178.17,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 13:00:00,9139.63,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 14:00:00,9101.10,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 15:00:00,9062.56,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 16:00:00,9024.03,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 17:00:00,8985.50,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 18:00:00,8946.96,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 19:00:00,8908.43,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 20:00:00,8869.90,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 21:00:00,8831.36,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 22:00:00,8792.83,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-02-28 23:00:00,8754.30,29,2025-02-28,722.25,753.03,756.22,33.97,0.00,0.00,False,False
2025-03-01 00:00:00,8715.76,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 01:00:00,8677.23,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 02:00:00,8638.70,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 03:00:00,8614.67,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 04:00:00,8591.55,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 05:00:00,8568.43,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 06:00:00,8545.31,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 07:00:00,8522.19,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 08:00:00,8499.07,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 09:00:00,8475.95,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
2025-03-01 10:00:00,8452.83,29,2025-03-01,723.23,753.36,757.20,33.97,0.00,0.00,False,False
